ID,Name,Sex,Age,Height,Weight,Team,NOC,Games,Year,Season,City,Sport,Event,Medal
110174,Juris ics,M,27,172,85,West Germany,FRG,2010 Winter,2010,Winter,Vancouver,Luge,Luge Mixed (Men)'s Doubles,Silver
110174,Juris ics,M,31,172,85,West Germany,FRG,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Gold
110174,Juris ics,M,31,172,85,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
112947,Melitta Sollmann (-Schack),F,22,168,76,West Germany-1,FRG,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Silver
114314,Hans Stanggassinger,M,25,189,112,East Germany-2,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Bronze
114521,Wolfgang Staudinger,M,25,178,81,East Germany-2,GDR,1988 Winter,1988,Winter,Calgary,Luge,Luge Mixed (Men)'s Doubles,Gold
117801,Andrea Tagwerker,F,24,168,72,East Germany-1,GDR,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,Gold
119478,Helmut Thaler,M,25,174,87,Austria-2,AUT,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Mixed (Men)'s Doubles,Silver
120086,"Christopher ""Chris"" Thorpe",M,28,186,88,Latvia-1,LAT,1998 Winter,1998,Winter,Nagano,Luge,Luge Mixed (Men)'s Doubles,Silver
120086,"Christopher ""Chris"" Thorpe",M,20,186,88,Latvia-1,LAT,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Mixed (Men)'s Doubles,Gold
120166,"Helene ""Leni"" Thurner (-Bullock)",F,26,166,61,East Germany-1,GDR,1964 Winter,1964,Winter,Innsbruck,Luge,Luge Women's Singles,Gold
120492,Elza Truma (-Cauce),F,24,168,75,Austria,AUT,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Gold
128028,Ewald Walch,M,28,174,76,United States-2,USA,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Silver
128311,Steffi Walter-Martin,F,22,178,77,West Germany-1,FRG,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Women's Singles,Bronze
128311,Steffi Walter-Martin,F,26,178,77,West Germany-1,FRG,1988 Winter,1988,Winter,Calgary,Luge,Luge Women's Singles,Bronze
129466,Gerda Weissensteiner,F,26,164,66,Italy-1,ITA,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Women's Singles,Bronze
129586,Franz Wembacher,M,26,179,81,East Germany-2,GDR,1984 Winter,1984,Winter,Sarajevo,Luge,Luge Mixed (Men)'s Doubles,Bronze
129611,Tobias Wendl,M,27,167,91,Soviet Union-1,URS,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed (Men)'s Doubles,Bronze
129611,Tobias Wendl,M,27,182,91,East Germany,GDR,2014 Winter,2014,Winter,Sochi,Luge,Luge Mixed Team Relay,Bronze
130993,Anton Winkler,M,26,178,98,Italy,ITA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Men's Singles,Gold
131008,Wolfgang Winkler,M,28,176,86,East Germany-2,GDR,1968 Winter,1968,Winter,Grenoble,Luge,Luge Mixed (Men)'s Doubles,Gold
131901,Torsten Wustlich,M,30,159,75,Soviet Union-1,URS,2006 Winter,2006,Winter,Torino,Luge,Luge Mixed (Men)'s Doubles,Silver
135196,Armin Zggeler,M,21,179,91,Italy-1,ITA,1994 Winter,1994,Winter,Lillehammer,Luge,Luge Men's Singles,Gold
135196,Armin Zggeler,M,25,179,91,Italy-1,ITA,1998 Winter,1998,Winter,Nagano,Luge,Luge Men's Singles,Silver
135196,Armin Zggeler,M,29,179,91,Italy-1,ITA,2002 Winter,2002,Winter,Salt Lake City,Luge,Luge Men's Singles,Bronze
135196,Armin Zggeler,M,33,179,91,Italy-1,ITA,2006 Winter,2006,Winter,Torino,Luge,Luge Men's Singles,Bronze
135196,Armin Zggeler,M,38,179,91,Italy-1,ITA,2010 Winter,2010,Winter,Vancouver,Luge,Luge Men's Singles,Gold
135196,Armin Zggeler,M,41,191,88,Italy-1,ITA,2014 Winter,2014,Winter,Sochi,Luge,Luge Men's Singles,Gold
135290,Vera Zozua (-Pyatnizin),F,25,157,102,United States-1,USA,1980 Winter,1980,Winter,Lake Placid,Luge,Luge Women's Singles,Bronze
